,datum,3A415DR01_Temp2,1N315KM01TIT001,1Q325TB03TT151,1L315KM01TT001,3A415DR01_Temp6,1L635KM05TT001,1L635KM05TT002,3A415DR01_Temp5,1N625SW02TT001,3A415DR01_Temp3,3A415DR01_Temp1,3H325WT01TT001,1N305KM01TIT001,3A415DR01_Temp4,1N625SW03TT001,T-WRK-Schiphol_STUW12,1N315KM02TIT003,1D325TA01TT001
158,08-06-2015 00:00:00,0.0,18.663,18.133,16.655,0.0,15.893,16.22,0.0,18.346,0.0,0.0,16.193,18.244,0.0,18.212,0.0,0.0,18.308
159,09-06-2015 00:00:00,0.0,18.174,17.979,16.316,0.0,14.953,15.235,0.0,17.897,0.0,0.0,16.226,17.917,0.0,17.746,0.0,0.0,18.191
160,10-06-2015 00:00:00,0.0,18.263,18.098,15.649,0.0,13.999,14.325,0.0,18.009,0.0,0.0,16.191,17.746,0.0,17.873,0.0,0.0,18.07
161,11-06-2015 00:00:00,0.0,18.605,18.075,15.277,0.0,14.77,15.134,0.0,18.278,0.0,0.0,16.02,18.025,0.0,18.143,0.0,0.0,18.217
162,12-06-2015 00:00:00,0.0,19.281,18.801,15.91,0.0,15.995,16.367,0.0,18.933,0.0,0.0,15.926,18.587,0.0,18.796,18.211,0.0,18.442
163,13-06-2015 00:00:00,0.0,19.684,18.657,16.612,0.0,16.573,16.894,0.0,19.248,0.0,0.0,16.177,19.042,0.0,19.121,17.502,0.0,18.862
164,14-06-2015 00:00:00,0.0,19.719,18.909,16.762,0.0,15.288,15.566,0.0,19.269,0.0,0.0,16.435,19.227,0.0,19.131,17.935,0.0,19.061
165,15-06-2015 00:00:00,0.0,19.824,18.9,16.219,0.0,14.672,14.939,0.0,19.398,0.0,0.0,16.597,19.333,0.0,19.276,18.254,0.0,19.273
166,16-06-2015 00:00:00,0.0,19.617,19.049,15.962,0.0,14.917,15.207,0.0,19.221,0.0,0.0,16.234,19.264,0.0,19.095,18.188,0.0,19.223
167,17-06-2015 00:00:00,0.0,19.869,19.069,15.992,0.0,15.025,15.296,0.0,19.484,0.0,0.0,16.118,19.286,0.0,19.361,18.183,0.0,19.266
168,18-06-2015 00:00:00,0.0,20.073,19.202,16.02,0.0,15.57,15.833,0.0,19.672,0.0,0.0,15.981,19.619,0.0,19.542,18.254,0.0,19.455
169,19-06-2015 00:00:00,0.0,19.861,19.3,16.02,0.0,15.425,15.691,0.0,19.495,0.0,0.0,15.917,19.543,0.0,19.362,18.26,0.0,19.56
170,20-06-2015 00:00:00,0.0,19.679,19.217,16.02,0.0,15.048,15.306,0.0,19.367,0.0,0.0,15.935,19.307,0.0,19.234,18.35,0.0,19.484
171,21-06-2015 00:00:00,0.0,19.543,19.123,16.02,0.0,14.999,15.279,0.0,19.182,0.0,0.0,16.007,19.112,0.0,19.038,18.163,0.0,19.343
172,22-06-2015 00:00:00,0.0,19.245,19.024,15.953,0.0,14.762,15.079,0.0,18.87,0.0,0.0,15.956,18.874,0.0,18.777,18.146,0.0,19.233
173,23-06-2015 00:00:00,0.0,18.802,18.669,15.83,0.0,14.746,15.098,0.0,18.503,0.0,0.0,15.711,18.58,0.0,18.385,17.575,0.0,18.899
174,24-06-2015 00:00:00,0.0,19.125,18.608,15.471,0.0,14.269,14.613,0.0,18.738,0.0,0.0,15.721,18.603,0.0,18.685,17.963,0.0,18.817
175,25-06-2015 00:00:00,0.0,19.658,19.231,15.731,0.0,15.614,15.981,0.0,19.292,0.0,0.0,15.937,18.969,0.0,19.171,18.24,0.0,19.05
176,26-06-2015 00:00:00,0.0,20.039,19.452,16.731,0.0,16.575,17.024,0.0,19.632,0.0,0.0,16.01,19.323,0.0,19.5,18.431,0.0,19.393
177,27-06-2015 00:00:00,0.0,20.344,19.731,17.045,0.0,16.598,17.03,0.0,19.936,0.0,0.0,16.511,19.664,0.0,19.817,18.794,0.0,19.716
178,28-06-2015 00:00:00,0.0,20.417,19.806,17.243,0.0,16.678,17.025,0.0,20.058,0.0,0.0,16.92,19.881,0.0,19.932,18.802,0.0,19.812
179,29-06-2015 00:00:00,0.0,20.742,20.093,17.147,0.0,16.376,16.695,0.0,20.396,0.0,0.0,17.233,20.199,0.0,20.287,19.292,0.0,20.207
180,30-06-2015 00:00:00,0.0,21.365,20.566,17.312,0.0,16.869,17.113,0.0,21.065,0.0,0.0,17.465,20.755,0.0,20.952,19.669,0.0,20.475
181,01-07-2015 00:00:00,0.0,22.157,21.134,17.843,0.0,17.741,18.051,0.0,21.737,0.0,0.0,17.889,21.382,0.0,21.63,20.194,0.0,20.989
182,02-07-2015 00:00:00,0.0,22.999,21.861,18.691,0.0,18.813,19.168,0.0,22.466,0.0,0.0,18.553,22.099,0.0,22.348,20.896,0.0,21.971
183,03-07-2015 00:00:00,0.0,23.587,22.767,19.304,0.0,18.887,19.236,0.0,23.147,0.0,0.0,19.06,22.776,0.0,23.038,21.554,0.0,22.653
184,04-07-2015 00:00:00,0.0,24.246,23.774,19.48,0.0,19.245,19.583,0.0,23.798,0.0,0.0,19.696,23.416,0.0,23.672,22.117,0.0,23.314
185,05-07-2015 00:00:00,0.0,24.277,23.496,19.827,0.0,19.077,19.404,0.0,23.91,0.0,0.0,19.852,23.847,0.0,23.803,22.248,0.0,23.757
186,06-07-2015 00:00:00,0.0,24.074,23.419,19.412,0.0,17.835,18.195,0.0,23.814,0.0,0.0,19.847,23.754,0.0,23.711,22.375,0.0,23.803
187,07-07-2015 00:00:00,0.0,23.867,23.103,18.901,0.0,17.563,17.968,0.0,23.658,0.0,0.0,19.877,23.66,0.0,23.594,22.163,0.0,23.697
188,08-07-2015 00:00:00,0.0,23.244,23.155,18.57,0.0,16.942,17.348,0.0,23.057,0.0,0.0,19.296,23.175,0.0,22.902,21.635,0.0,23.337
189,09-07-2015 00:00:00,0.0,23.303,22.671,18.088,0.0,16.404,16.838,0.0,22.662,0.0,0.0,18.791,22.746,0.0,22.539,21.394,0.0,22.928
190,10-07-2015 00:00:00,0.0,23.193,22.497,17.774,0.0,16.356,16.833,0.0,22.567,0.0,0.0,18.56,22.428,0.0,22.448,21.433,0.0,22.615
191,11-07-2015 00:00:00,0.0,23.44,22.605,17.841,0.0,17.03,17.559,0.0,22.752,0.0,0.0,18.528,22.527,0.0,22.634,21.402,0.0,22.595
192,12-07-2015 00:00:00,0.0,23.088,22.451,18.325,0.0,17.64,18.197,0.0,22.352,0.0,0.0,18.396,22.443,0.0,22.255,21.004,0.0,22.537
193,13-07-2015 00:00:00,0.0,22.642,22.124,18.505,0.0,17.226,17.786,0.0,21.892,0.0,0.0,18.237,21.954,0.0,21.785,20.29,0.0,22.321
194,14-07-2015 00:00:00,0.0,22.404,21.988,18.243,0.0,16.886,17.482,0.0,21.677,0.0,0.0,18.409,21.652,0.0,21.574,19.223,0.0,22.004
195,15-07-2015 00:00:00,0.0,22.21,21.745,18.075,0.0,16.871,17.474,0.0,21.605,0.0,0.0,18.396,21.583,0.0,21.505,20.469,0.0,21.787
196,16-07-2015 00:00:00,0.0,22.395,22.102,18.035,0.0,17.031,17.623,0.0,21.932,0.0,0.0,18.376,21.614,0.0,21.823,20.838,0.0,21.854
197,17-07-2015 00:00:00,0.0,22.715,21.84,18.423,0.0,18.217,18.821,0.0,22.146,0.0,0.0,18.529,21.914,0.0,22.049,20.829,0.0,21.987
198,18-07-2015 00:00:00,0.0,22.76,21.922,19.113,0.0,19.028,19.601,0.0,22.249,0.0,0.0,18.501,22.069,0.0,22.142,20.858,0.0,22.278
199,19-07-2015 00:00:00,0.0,22.338,21.952,19.512,0.0,18.809,19.45,0.0,21.974,0.0,0.0,18.67,22.023,0.0,21.876,20.779,0.0,22.251
200,20-07-2015 00:00:00,0.0,22.213,21.733,19.355,0.0,17.948,18.623,0.0,21.854,0.0,0.0,18.925,21.758,0.0,21.756,20.658,0.0,22.058
201,21-07-2015 00:00:00,0.0,22.542,22.252,18.864,0.0,17.741,18.422,0.0,22.231,0.0,0.0,19.368,21.918,0.0,22.127,20.202,0.0,22.09
202,22-07-2015 00:00:00,0.0,22.534,22.531,18.775,0.0,18.413,19.072,0.0,22.22,0.0,0.0,19.368,22.048,0.0,22.119,20.985,0.0,22.21
203,23-07-2015 00:00:00,0.0,22.654,22.043,19.147,0.0,18.783,19.44,0.0,22.247,0.0,0.0,19.138,22.113,0.0,22.141,20.921,0.0,22.246
204,24-07-2015 00:00:00,0.0,22.72,22.019,19.39,0.0,18.043,18.857,0.0,22.227,0.0,0.0,19.239,22.192,0.0,22.123,20.842,0.0,22.304
205,25-07-2015 00:00:00,0.0,22.11,21.943,19.013,0.0,17.097,17.939,0.0,21.482,0.0,0.0,19.207,21.734,0.0,21.368,18.685,0.0,22.196
206,26-07-2015 00:00:00,0.0,21.844,21.274,18.359,0.0,15.753,16.555,0.0,21.184,0.0,0.0,18.932,21.131,0.0,21.078,20.173,0.0,21.638
207,27-07-2015 00:00:00,0.0,21.361,21.043,17.525,0.0,15.518,16.258,0.0,20.655,0.0,0.0,18.488,20.682,0.0,20.546,19.817,0.0,21.361
208,28-07-2015 00:00:00,0.0,20.935,20.549,17.218,0.0,15.9,16.586,0.0,20.204,0.0,0.0,17.906,20.124,0.0,20.099,19.396,0.0,20.898
209,29-07-2015 00:00:00,0.0,20.402,20.172,17.256,0.0,16.066,16.753,0.0,19.722,0.0,0.0,17.466,19.674,0.0,19.589,19.025,0.0,20.511
210,30-07-2015 00:00:00,0.0,20.131,19.898,17.256,0.0,15.929,16.69,0.0,19.416,0.0,0.0,17.333,19.358,0.0,19.288,18.925,0.0,20.138
211,31-07-2015 00:00:00,0.0,20.133,19.677,17.169,0.0,16.068,16.83,0.0,19.406,0.0,0.0,17.313,19.201,0.0,19.289,18.748,0.0,19.85
212,01-08-2015 00:00:00,0.0,20.362,19.826,17.231,0.0,16.3,17.084,0.0,19.606,0.0,0.0,17.363,19.368,0.0,19.493,18.685,0.0,19.801
213,02-08-2015 00:00:00,0.0,20.75,20.038,17.381,0.0,16.634,17.454,0.0,19.971,0.0,0.0,17.541,19.677,0.0,19.864,18.91,0.0,19.947
214,03-08-2015 00:00:00,0.0,20.989,20.457,17.636,0.0,17.228,18.088,0.0,20.22,0.0,0.0,17.887,20.078,0.0,20.099,19.288,0.0,20.247
215,04-08-2015 00:00:00,0.0,21.196,20.581,18.158,0.0,17.967,18.498,0.0,20.487,0.0,0.0,17.916,20.431,0.0,20.394,19.194,0.0,20.496
216,05-08-2015 00:00:00,0.0,21.35,20.678,18.539,0.0,17.668,18.061,0.0,20.666,0.0,0.0,18.048,20.476,0.0,20.556,19.656,0.0,20.712
217,06-08-2015 00:00:00,0.0,21.943,20.984,18.496,0.0,17.763,18.177,0.0,21.132,0.0,0.0,18.582,20.854,0.0,21.031,19.833,0.0,20.914
218,07-08-2015 00:00:00,0.0,22.205,21.385,18.685,0.0,18.061,18.456,0.0,21.486,0.0,0.0,18.818,21.246,0.0,21.391,20.083,0.0,21.316
219,08-08-2015 00:00:00,0.0,22.273,21.687,18.93,0.0,18.282,18.666,0.0,21.691,0.0,0.0,18.904,21.501,0.0,21.587,20.327,0.0,21.64
220,09-08-2015 00:00:00,0.0,22.212,21.847,19.119,0.0,18.182,18.58,0.0,21.755,0.0,0.0,18.989,21.549,0.0,21.621,20.452,0.0,21.805
221,10-08-2015 00:00:00,0.0,21.986,21.842,19.133,0.0,17.967,18.356,0.0,22.213,0.0,0.0,19.212,21.818,0.0,22.029,20.604,0.0,21.595
222,11-08-2015 00:00:00,0.0,22.379,22.043,19.092,0.0,17.784,18.176,0.0,22.326,0.0,0.0,19.314,22.041,0.0,21.973,20.452,0.0,21.542
223,12-08-2015 00:00:00,0.0,22.797,21.973,19.04,0.0,17.679,18.062,0.0,22.235,0.0,0.0,19.231,22.213,0.0,22.125,20.531,0.0,21.71
224,13-08-2015 00:00:00,0.0,23.097,22.17,18.871,0.0,17.438,17.848,0.0,22.425,0.0,0.0,19.216,22.275,0.0,22.307,21.179,0.0,22.333
225,14-08-2015 00:00:00,0.0,23.18,22.321,19.001,0.0,18.336,18.739,0.0,22.576,0.0,0.0,19.24,22.433,0.0,22.461,21.171,0.0,22.656
226,15-08-2015 00:00:00,0.0,23.009,22.271,19.474,0.0,18.545,18.952,0.0,22.591,0.0,0.0,19.019,22.553,0.0,22.479,21.052,0.0,22.706
227,16-08-2015 00:00:00,0.0,22.437,22.199,19.282,0.0,17.5,17.907,0.0,22.128,0.0,0.0,18.852,22.271,0.0,22.04,20.998,0.0,22.637
228,17-08-2015 00:00:00,0.0,21.537,21.797,18.662,0.0,16.469,16.915,0.0,21.494,0.0,0.0,18.852,21.694,0.0,21.405,18.644,0.0,22.153
229,18-08-2015 00:00:00,0.0,20.93,21.334,18.37,0.0,15.608,16.025,0.0,21.064,0.0,0.0,18.538,21.185,0.0,20.939,18.279,0.0,21.101
230,19-08-2015 00:00:00,0.0,20.667,21.107,18.114,0.0,15.38,15.791,0.0,20.824,0.0,0.0,18.086,20.665,0.0,20.731,18.304,0.0,16.77
231,20-08-2015 00:00:00,0.0,21.139,20.8,17.878,0.0,16.538,16.974,0.0,20.962,0.0,0.0,17.668,20.554,0.0,20.867,18.231,0.0,16.797
232,21-08-2015 00:00:00,0.0,21.694,21.235,18.052,0.0,17.682,18.141,0.0,21.298,0.0,0.0,17.551,20.905,0.0,21.203,20.283,0.0,20.951
233,22-08-2015 00:00:00,0.0,22.021,21.599,18.618,0.0,18.411,18.848,0.0,21.554,0.0,0.0,18.036,21.178,0.0,21.452,20.429,0.0,21.397
234,23-08-2015 00:00:00,0.0,21.925,21.705,19.106,0.0,18.504,18.913,0.0,21.453,0.0,0.0,18.63,21.215,0.0,21.353,20.285,0.0,21.573
235,24-08-2015 00:00:00,0.0,21.774,21.39,19.245,0.0,18.233,18.601,0.0,21.354,0.0,0.0,18.942,21.201,0.0,21.253,20.219,0.0,21.555
236,25-08-2015 00:00:00,0.0,21.394,21.259,19.117,0.0,17.779,18.135,0.0,21.042,0.0,0.0,18.996,20.935,0.0,20.933,20.006,0.0,21.523
237,26-08-2015 00:00:00,0.0,21.317,21.013,18.893,0.0,17.425,17.795,0.0,20.949,0.0,0.0,19.04,20.658,0.0,20.848,20.052,0.0,21.253
238,27-08-2015 00:00:00,0.0,20.938,20.813,18.727,0.0,17.394,17.829,0.0,20.555,0.0,0.0,18.818,20.45,0.0,20.451,19.479,0.0,21.055
239,28-08-2015 00:00:00,0.0,20.566,20.513,18.604,0.0,16.733,17.177,0.0,20.331,0.0,0.0,18.619,19.987,0.0,20.221,19.783,0.0,20.916
240,29-08-2015 00:00:00,0.0,20.696,20.393,18.398,0.0,16.807,17.263,0.0,20.43,0.0,0.0,18.55,20.005,0.0,20.323,19.431,0.0,20.542
241,30-08-2015 00:00:00,0.0,20.964,20.473,18.328,0.0,17.15,17.608,0.0,20.628,0.0,0.0,18.439,20.146,0.0,20.524,19.669,0.0,20.564
242,31-08-2015 00:00:00,0.0,21.434,20.505,18.541,0.0,17.782,18.277,0.0,21.006,0.0,0.0,18.458,20.471,0.0,20.9,19.517,0.0,20.547
243,01-09-2015 00:00:00,0.0,21.091,20.735,18.817,0.0,17.634,17.827,0.0,20.745,0.0,0.0,18.436,20.675,0.0,20.635,19.479,0.0,20.746
244,02-09-2015 00:00:00,0.0,20.647,20.611,18.776,0.0,16.946,17.15,0.0,20.469,0.0,0.0,18.397,20.435,0.0,20.343,19.49,0.0,20.784
245,03-09-2015 00:00:00,0.0,20.305,20.353,18.618,0.0,16.235,16.47,0.0,20.189,0.0,0.0,18.283,20.074,0.0,20.085,18.994,0.0,20.47
246,04-09-2015 00:00:00,0.0,19.824,20.106,18.267,0.0,15.635,15.896,0.0,19.679,0.0,0.0,17.785,19.619,0.0,19.558,18.471,0.0,20.264
247,05-09-2015 00:00:00,0.0,19.413,19.708,17.804,0.0,15.165,15.429,0.0,19.275,0.0,0.0,17.425,19.144,0.0,19.147,18.394,0.0,19.929
248,06-09-2015 00:00:00,0.0,18.876,19.343,17.421,0.0,14.897,15.177,0.0,18.753,0.0,0.0,16.99,18.645,0.0,18.62,18.017,0.0,19.462
249,07-09-2015 00:00:00,0.0,18.778,18.951,17.216,0.0,14.97,15.252,0.0,18.605,0.0,0.0,16.656,18.377,0.0,18.472,18.048,0.0,19.227
250,08-09-2015 00:00:00,0.0,18.607,18.768,17.162,0.0,15.524,15.781,0.0,18.381,0.0,0.0,16.478,18.037,0.0,18.26,17.867,0.0,19.015
251,09-09-2015 00:00:00,0.0,18.569,18.559,17.254,0.0,15.559,15.827,0.0,18.339,0.0,0.0,16.356,17.965,0.0,18.214,17.752,0.0,18.785
252,10-09-2015 00:00:00,0.0,18.542,18.595,17.337,0.0,15.655,15.96,0.0,18.294,0.0,0.0,16.439,17.973,0.0,17.93,17.479,0.0,18.613
253,11-09-2015 00:00:00,0.0,18.553,18.412,17.294,0.0,15.582,15.899,0.0,18.288,0.0,0.0,16.539,17.889,0.0,18.152,17.494,0.0,18.481
254,12-09-2015 00:00:00,0.0,18.44,18.355,17.171,0.0,15.514,15.829,0.0,18.088,0.0,0.0,16.623,17.764,0.0,17.952,17.277,0.0,18.438
255,13-09-2015 00:00:00,0.0,18.611,18.259,17.117,0.0,15.391,15.679,0.0,18.23,0.0,0.0,16.72,17.833,0.0,18.099,17.354,0.0,18.482
256,14-09-2015 00:00:00,0.0,18.491,18.267,17.058,0.0,15.531,15.808,0.0,18.024,0.0,0.0,16.58,17.78,0.0,17.928,17.183,0.0,18.383
257,15-09-2015 00:00:00,0.0,17.67,18.112,16.974,0.0,14.985,15.245,0.0,17.135,0.0,0.0,16.249,17.179,0.0,17.191,16.808,0.0,18.147
258,16-09-2015 00:00:00,0.0,17.423,17.59,16.763,0.0,14.122,14.354,0.0,17.003,0.0,0.0,16.139,16.845,0.0,16.987,16.708,0.0,17.858
259,17-09-2015 00:00:00,0.0,17.307,17.345,16.42,0.0,14.246,14.488,0.0,16.786,0.0,0.0,16.012,16.567,0.0,16.786,16.302,0.0,17.556
260,18-09-2015 00:00:00,0.0,17.099,17.156,16.388,0.0,14.386,14.629,0.0,16.64,0.0,0.0,15.673,16.389,0.0,16.633,16.346,0.0,17.397
261,19-09-2015 00:00:00,0.0,17.109,16.978,16.461,0.0,14.659,14.899,0.0,16.641,0.0,0.0,15.594,16.278,0.0,16.639,16.233,0.0,17.216
262,20-09-2015 00:00:00,0.0,16.997,16.923,16.454,0.0,15.046,15.298,0.0,16.537,0.0,0.0,15.584,16.215,0.0,16.531,16.081,0.0,17.122
263,21-09-2015 00:00:00,0.0,17.058,16.823,16.599,0.0,15.177,15.431,0.0,16.558,0.0,0.0,15.706,16.14,0.0,16.538,16.017,0.0,17.08
264,22-09-2015 00:00:00,0.0,16.947,16.815,16.497,0.0,15.163,15.411,0.0,16.457,0.0,0.0,15.687,16.043,0.0,16.447,15.844,0.0,16.935
265,23-09-2015 00:00:00,0.0,16.847,16.709,16.199,0.0,14.812,15.126,0.0,16.373,0.0,0.0,15.68,15.962,0.0,16.367,15.81,0.0,16.877
266,24-09-2015 00:00:00,0.0,16.537,16.589,16.112,0.0,14.667,15.01,0.0,16.077,0.0,0.0,15.676,15.747,0.0,16.05,15.629,0.0,16.79
267,25-09-2015 00:00:00,0.0,16.304,16.475,15.985,0.0,14.357,14.674,0.0,15.853,0.0,0.0,15.564,15.519,0.0,15.836,15.629,0.0,16.666
268,26-09-2015 00:00:00,0.0,16.17,16.158,15.854,0.0,14.375,14.699,0.0,15.743,0.0,0.0,15.522,15.441,0.0,15.723,15.213,0.0,16.382
269,27-09-2015 00:00:00,0.0,16.119,16.059,15.72,0.0,14.045,14.391,0.0,15.628,0.0,0.0,15.396,15.252,0.0,15.608,15.206,0.0,16.197
270,28-09-2015 00:00:00,0.0,16.008,16.087,15.577,0.0,13.888,14.228,0.0,15.493,0.0,0.0,15.31,15.122,0.0,15.473,15.094,0.0,16.099
271,29-09-2015 00:00:00,0.0,15.913,15.989,15.435,0.0,13.992,14.318,0.0,15.384,0.0,0.0,15.13,15.022,0.0,15.37,14.977,0.0,16.03
272,30-09-2015 00:00:00,0.0,15.802,15.913,15.36,0.0,13.982,14.32,0.0,15.291,0.0,0.0,14.986,14.861,0.0,15.27,14.925,0.0,15.741
273,01-10-2015 00:00:00,0.0,15.649,15.811,15.332,0.0,13.965,14.315,0.0,15.157,0.0,0.0,14.923,14.658,0.0,15.103,14.763,0.0,15.731
274,02-10-2015 00:00:00,0.0,15.486,15.523,15.184,0.0,13.914,14.255,0.0,15.025,0.0,0.0,14.834,14.579,0.0,14.988,14.652,0.0,15.677
275,03-10-2015 00:00:00,0.0,15.353,15.61,15.147,0.0,13.864,14.226,0.0,14.87,0.0,0.0,14.782,14.453,0.0,14.838,14.546,0.0,15.509
276,04-10-2015 00:00:00,0.0,15.372,15.443,15.071,0.0,13.817,14.169,0.0,14.886,0.0,0.0,14.757,14.406,0.0,14.849,14.404,0.0,15.399
277,05-10-2015 00:00:00,0.0,15.256,15.318,15.063,0.0,13.825,14.194,0.0,14.744,0.0,0.0,14.714,14.231,0.0,14.727,14.348,0.0,15.286
278,06-10-2015 00:00:00,0.0,15.471,15.175,15.001,0.0,14.046,14.424,0.0,14.935,0.0,0.0,14.78,14.295,0.0,14.899,14.452,0.0,15.403
279,07-10-2015 00:00:00,0.0,15.499,15.232,15.03,0.0,14.529,14.901,0.0,14.896,0.0,0.0,14.814,14.354,0.0,14.851,14.435,0.0,15.432
280,08-10-2015 00:00:00,0.0,15.556,15.259,15.255,0.0,14.739,15.126,0.0,15.003,0.0,0.0,14.894,14.529,0.0,14.973,14.458,0.0,15.481
281,09-10-2015 00:00:00,0.0,15.284,15.26,15.497,0.0,14.598,14.977,0.0,14.868,0.0,0.0,14.961,14.364,0.0,14.829,14.381,0.0,15.413
282,10-10-2015 00:00:00,0.0,15.309,15.168,15.526,0.0,14.327,14.695,0.0,14.867,0.0,0.0,15.086,14.351,0.0,14.83,14.248,0.0,15.259
283,11-10-2015 00:00:00,0.0,14.591,15.068,15.346,0.0,13.583,13.882,0.0,14.241,0.0,0.0,14.753,14.144,0.0,14.206,13.879,0.0,14.808
284,12-10-2015 00:00:00,0.0,13.966,14.596,15.032,0.0,12.362,12.612,0.0,13.72,0.0,0.0,14.325,13.4,0.0,13.673,13.579,0.0,14.394
285,13-10-2015 00:00:00,0.0,13.315,14.185,14.404,0.0,11.847,12.088,0.0,13.079,0.0,0.0,13.771,12.859,0.0,13.056,13.152,0.0,14.039
286,14-10-2015 00:00:00,0.0,12.975,13.61,13.774,0.0,11.655,11.903,0.0,12.663,0.0,0.0,13.29,12.364,0.0,12.626,12.773,0.0,13.719
287,15-10-2015 00:00:00,0.0,12.5,13.286,13.395,0.0,11.592,11.847,0.0,12.205,0.0,0.0,12.772,11.792,0.0,12.193,12.375,0.0,13.388
288,16-10-2015 00:00:00,0.0,12.301,12.907,13.472,0.0,11.714,11.999,0.0,11.996,0.0,0.0,12.563,11.529,0.0,11.957,12.048,0.0,13.128
289,17-10-2015 00:00:00,0.0,12.154,12.656,13.317,0.0,12.018,12.33,0.0,11.794,0.0,0.0,12.477,11.281,0.0,11.745,11.815,0.0,12.94
290,18-10-2015 00:00:00,0.0,11.964,12.458,13.361,0.0,12.172,12.491,0.0,11.555,0.0,0.0,12.405,10.957,0.0,11.528,11.594,0.0,12.641
291,19-10-2015 00:00:00,0.0,12.139,12.26,13.311,0.0,12.436,12.756,0.0,11.618,0.0,0.0,12.58,10.982,0.0,11.547,11.427,0.0,12.44
292,20-10-2015 00:00:00,0.0,12.241,12.194,13.347,0.0,12.737,13.033,0.0,11.589,0.0,0.0,12.736,10.951,0.0,11.549,11.296,0.0,12.264
293,21-10-2015 00:00:00,0.0,12.06,12.101,13.411,0.0,12.569,12.88,0.0,11.484,0.0,0.0,12.796,10.871,0.0,11.434,11.229,0.0,12.222
294,22-10-2015 00:00:00,0.0,12.063,12.044,13.411,0.0,12.713,13.056,0.0,11.589,0.0,0.0,13.007,10.897,0.0,11.552,11.335,0.0,12.248
295,23-10-2015 00:00:00,0.0,11.997,12.066,13.457,0.0,12.907,13.228,0.0,11.52,0.0,0.0,13.12,10.826,0.0,11.478,11.267,0.0,12.166
296,24-10-2015 00:00:00,0.0,12.044,12.136,13.545,0.0,12.92,13.236,0.0,11.575,0.0,0.0,13.201,10.955,0.0,11.544,11.248,0.0,12.142
297,25-10-2015 00:00:00,0.0,12.162,12.174,13.599,0.0,12.914,13.229,0.0,11.696,0.0,0.0,13.284,11.079,0.0,11.645,11.252,0.0,12.164
298,26-10-2015 00:00:00,0.0,12.21,12.643,13.581,0.0,12.552,12.861,0.0,11.655,0.0,0.0,13.315,11.073,0.0,11.525,11.21,0.0,12.102
299,27-10-2015 00:00:00,0.0,12.385,12.87,13.442,0.0,12.428,12.742,0.0,11.695,0.0,0.0,13.365,11.147,0.0,11.69,11.318,0.0,12.234
300,28-10-2015 00:00:00,0.0,12.357,12.943,13.381,0.0,12.576,12.892,0.0,11.667,0.0,0.0,13.238,11.144,0.0,11.69,11.357,0.0,12.285
301,29-10-2015 00:00:00,0.0,12.541,12.887,13.419,0.0,12.817,13.149,0.0,11.82,0.0,0.0,13.18,11.188,0.0,11.69,11.335,0.0,12.287
302,30-10-2015 00:00:00,0.0,12.31,12.69,13.443,0.0,12.629,12.952,0.0,11.69,0.0,0.0,13.108,11.171,0.0,11.69,11.391,0.0,12.343
303,31-10-2015 00:00:00,0.0,12.067,12.388,13.394,0.0,12.314,12.636,0.0,11.599,0.0,0.0,13.147,11.1,0.0,11.69,11.29,0.0,12.18
304,01-11-2015 00:00:00,0.0,11.901,12.047,13.27,0.0,12.065,12.36,0.0,11.468,0.0,0.0,13.016,10.875,0.0,11.69,11.135,0.0,11.953
305,02-11-2015 00:00:00,0.0,11.753,11.988,13.166,0.0,11.999,12.296,0.0,11.271,0.0,0.0,12.815,10.762,0.0,11.574,11.035,0.0,11.936
306,03-11-2015 00:00:00,0.0,11.706,11.898,13.111,0.0,11.848,12.138,0.0,11.12,0.0,0.0,12.707,10.631,0.0,11.085,10.86,0.0,11.882
307,04-11-2015 00:00:00,0.0,11.892,11.835,12.999,0.0,12.062,12.345,0.0,11.153,0.0,0.0,12.773,10.581,0.0,11.11,10.91,0.0,11.821
308,05-11-2015 00:00:00,0.0,12.052,11.924,13.09,0.0,12.564,12.857,0.0,11.305,0.0,0.0,12.719,10.642,0.0,11.26,10.921,0.0,11.843
309,06-11-2015 00:00:00,0.0,12.368,12.183,13.183,0.0,13.062,13.422,0.0,11.637,0.0,0.0,12.853,10.921,0.0,11.588,11.188,0.0,12.02
310,07-11-2015 00:00:00,0.0,12.773,12.586,13.503,0.0,13.646,14.032,0.0,11.987,0.0,0.0,13.234,11.25,0.0,11.966,11.423,0.0,12.308
311,08-11-2015 00:00:00,0.0,12.777,12.351,13.893,0.0,13.792,14.128,0.0,12.021,0.0,0.0,13.466,11.42,0.0,11.981,11.429,0.0,12.522
312,09-11-2015 00:00:00,0.0,12.877,12.53,14.015,0.0,13.559,13.866,0.0,12.166,0.0,0.0,13.711,11.53,0.0,12.123,11.485,0.0,12.635
313,10-11-2015 00:00:00,0.0,13.018,12.713,13.982,0.0,13.436,13.702,0.0,12.311,0.0,0.0,13.907,11.654,0.0,12.285,11.721,0.0,12.735
314,11-11-2015 00:00:00,0.0,13.151,12.713,13.917,0.0,13.574,13.875,0.0,12.428,0.0,0.0,13.925,11.811,0.0,12.38,11.769,0.0,12.922
315,12-11-2015 00:00:00,0.0,13.191,12.811,13.995,0.0,13.531,13.795,0.0,12.45,0.0,0.0,13.879,11.821,0.0,12.412,11.879,0.0,12.964
